date	close	live_signal	live_raw_model_signal	live_buy_point_ok	buy_point_warnings	live_probability	live_cutoff	live_confidence_gap	live_rule_selected	live_rule_cutoff	rule_name	live_percentile_rank	model_rationale	rule_rationale	ret_20	ret_60	drawdown_20_x	sma_gap_20	volume_vs_20	rsi_14	sma_gap_60	shadow_signal	shadow_raw_model_signal	shadow_buy_point_ok	shadow_probability	shadow_cutoff	shadow_confidence_gap	shadow_rule_selected	shadow_rule_cutoff	shadow_percentile_rank	line_id	label_mode	execution_rule	above_200dma_flag	slope_60	drawdown_20_y	above_200dma	slope_60_positive	bullish_pocket	bullish_pocket_confirmed	bullish_pocket_label	drawdown_20	live_selected	shadow_selected	live_model_ready	shadow_model_ready	live_blocked	shadow_blocked	live_state	shadow_state	comparison_state	comparison_note	confidence_gap_delta	divergence_case	comparison_owner	shadow_criteria_pass_count	shadow_criteria_pass_rate	shadow_overnight_gap	shadow_volume_vs_20	shadow_range_z_20	shadow_intraday_return	shadow_breakout_20	shadow_overnight_gap_pass	shadow_volume_vs_20_pass	shadow_range_z_20_pass	shadow_intraday_return_pass	shadow_breakout_20_pass
2023-06-29	64.33	no_entry	no_entry	True		0.4376	0.455	-0.0174	False	0.5077	top_12.5pct_reference	0.1038	量能明顯高於 20 日均量，資金參與偏強 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.0567	0.0792	-0.07	-0.04	1.9321	46.21		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0012700459735909646	-0.0699724803529574	True	True	True	True	above_200dma_and_slope_60_positive	-0.07	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.3826		shared	3	0.6	0.0115	1.9321	2.6066	-0.0517	0.0	True	True	True	False	False
2023-06-30	63.11	no_entry	no_entry	True		0.4348	0.455	-0.0202	False	0.5077	top_12.5pct_reference	0.0814	量能略高於 20 日均量 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.0866	0.102	-0.0876	-0.054	0.7419	41.82		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0016183718478089452	-0.08761020267475528	True	True	True	True	above_200dma_and_slope_60_positive	-0.0876	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7798		shared	1	0.2	0.0026	0.7419	0.2308	-0.0216	0.0	False	True	False	False	False
2023-07-03	63.9	no_entry	no_entry	True		0.4364	0.455	-0.0186	False	0.5077	top_12.5pct_reference	0.0929	近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.0762	0.1207	-0.0755	-0.0383	-0.2855	36.29		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.001898621562500121	-0.07552084799303994	True	True	True	True	above_200dma_and_slope_60_positive	-0.0755	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5814		shared	2	0.4	0.0052	-0.2855	-0.9677	0.0073	0.0	True	False	False	True	False
2023-07-05	62.06	no_entry	no_entry	True		0.4324	0.455	-0.0226	False	0.5077	top_12.5pct_reference	0.0688	14 日 RSI 偏弱，開始接近超賣區 | 近 20 日已有一段像樣回檔 | 價格落在 60 日均線下方 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.0843	0.0598	-0.1021	-0.062	-0.095	29.78		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0009674964674101746	-0.10214121951319123	True	True	True	True	above_200dma_and_slope_60_positive	-0.1021	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.9774		shared	0	0.0	-0.0063	-0.095	-0.1919	-0.0227	0.0	False	False	False	False	False
2023-07-06	61.23	no_entry	no_entry	True		0.4286	0.455	-0.0264	False	0.5077	top_12.5pct_reference	0.0493	14 日 RSI 偏弱，開始接近超賣區 | 近 20 日已有一段像樣回檔 | 價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0934	-0.0322	-0.1141	-0.0701	-0.1539	21.72		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0005462338730024256	-0.11414934737883618	True	False	True	False	above_200dma	-0.1141	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7736		shared	1	0.2	-0.0172	-0.1539	-0.6195	0.0039	0.0	False	False	False	True	False
2023-07-07	60.65	no_entry	no_entry	True		0.418	0.455	-0.037	False	0.5077	top_12.5pct_reference	0.0097	14 日 RSI 偏弱，開始接近超賣區 | 近 20 日已有一段像樣回檔 | 價格落在 60 日均線下方 | 近 60 日報酬偏弱，較像跌深後反彈型態	模型分數低於 threshold，規則上偏向先不進場	-0.0956	-0.0459	-0.1225	-0.0744	-0.1862	21.29		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	-0.0007836999266478628	-0.12254052205057189	True	False	True	False	above_200dma	-0.1225	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.963		shared	0	0.0	0.0033	-0.1862	-1.0173	-0.0127	0.0	False	False	False	False	False
2023-07-10	62.48	no_entry	no_entry	True		0.4476	0.455	-0.0074	False	0.5077	top_12.5pct_reference	0.1955	目前特徵偏中性，沒有特別明確的超賣或強勢優勢	模型分數低於 threshold，規則上偏向先不進場	-0.0435	0.0084	-0.0961	-0.0444	-0.0593	32.62		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0001392916238717105	-0.09606485735670851	True	True	True	True	above_200dma_and_slope_60_positive	-0.0961	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7926		shared	1	0.2	0.003	-0.0593	0.4265	0.0271	0.0	False	False	False	True	False
2023-07-11	63.6	no_entry	no_entry	True		0.4467	0.455	-0.0083	False	0.5077	top_12.5pct_reference	0.1835	目前特徵偏中性，沒有特別明確的超賣或強勢優勢	模型分數低於 threshold，規則上偏向先不進場	-0.028	0.0095	-0.0799	-0.0259	-0.251	39.19		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.00015797866604561802	-0.07986116974993755	True	True	True	True	above_200dma_and_slope_60_positive	-0.0799	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7917		shared	1	0.2	0.0019	-0.251	-0.508	0.016	0.0	False	False	False	True	False
2023-07-12	63.79	no_entry	no_entry	True		0.4442	0.455	-0.0108	False	0.5077	top_12.5pct_reference	0.1583	目前特徵偏中性，沒有特別明確的超賣或強勢優勢	模型分數低於 threshold，規則上偏向先不進場	-0.0543	0.0185	-0.0771	-0.0202	-0.2215	43.0		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0003058673169063238	-0.07711229194530457	True	True	True	True	above_200dma_and_slope_60_positive	-0.0771	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7892		shared	1	0.2	0.0137	-0.2215	-0.2918	-0.0105	0.0	True	False	False	False	False
2023-07-13	64.53	no_entry	no_entry	True		0.4425	0.455	-0.0125	False	0.5077	top_12.5pct_reference	0.1422	近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.0492	0.0318	-0.0664	-0.0063	-0.3639	44.13		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0005220641060358874	-0.06640630475831587	True	True	True	True	above_200dma_and_slope_60_positive	-0.0664	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5875		shared	2	0.4	0.0061	-0.3639	-0.7773	0.0055	0.0	True	False	False	True	False
2023-07-14	64.08	no_entry	no_entry	True		0.4514	0.455	-0.0036	False	0.5077	top_12.5pct_reference	0.2431	近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.0729	0.0347	-0.0689	-0.0094	-0.2315	45.75		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0005687935242815338	-0.06887529620442609	True	True	True	True	above_200dma_and_slope_60_positive	-0.0689	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.9964		shared	0	0.0	-0.0036	-0.2315	-0.0121	-0.0034	0.0	False	False	False	False	False
2023-07-17	65.16	no_entry	no_entry	True		0.451	0.455	-0.004	False	0.5077	top_12.5pct_reference	0.2403	近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.0532	0.0744	-0.0369	0.0101	-0.3707	49.04		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0011954363231137263	-0.03694945114819788	True	True	True	True	above_200dma_and_slope_60_positive	-0.0369	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.796		shared	1	0.2	-0.0044	-0.3707	0.371	0.0213	0.0	False	False	False	True	False
2023-07-18	64.94	no_entry	no_entry	True		0.4389	0.455	-0.0161	False	0.5077	top_12.5pct_reference	0.1124	近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.0402	0.0566	-0.0318	0.0089	-0.3857	43.35		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0009179543743912019	-0.03175782411077512	True	True	True	True	above_200dma_and_slope_60_positive	-0.0318	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7839		shared	1	0.2	-0.0121	-0.3857	-0.5389	0.0089	0.0	False	False	False	True	False
2023-07-19	64.96	no_entry	no_entry	True		0.4339	0.455	-0.0211	False	0.5077	top_12.5pct_reference	0.0763	近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.029	0.0627	-0.0315	0.0107	-0.4342	42.27		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0010128153374371785	-0.03145967824589674	True	True	True	True	above_200dma_and_slope_60_positive	-0.0315	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7789		shared	1	0.2	0.0106	-0.4342	-0.9608	-0.0102	0.0	True	False	False	False	False
2023-07-20	64.69	no_entry	no_entry	True		0.4424	0.455	-0.0126	False	0.5077	top_12.5pct_reference	0.1416	近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.0169	0.087	-0.0355	0.0074	-0.2433	51.61		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0013910388390667716	-0.03548527306168502	True	True	True	True	above_200dma_and_slope_60_positive	-0.0355	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7874		shared	1	0.2	-0.0086	-0.2433	-0.5171	0.0045	0.0	False	False	False	True	False
2023-07-21	65.65	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱	0.4432	0.455	-0.0118	False	0.5077	top_12.5pct_reference	0.1479	近 20 日幾乎沒什麼回檔，位置偏高 | 量能略高於 20 日均量 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	-0.0091	0.1292	-0.0212	0.0228	0.3913	61.63		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0020247289893111937	-0.021171882740516748	True	True	True	True	above_200dma_and_slope_60_positive	-0.0212	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.5882		shared	2	0.4	0.0093	0.3913	0.0253	0.0055	0.0	True	False	False	True	False
2023-07-24	65.48	no_entry	no_entry	False	近 20 日回檔仍偏淺，較像追價不是撿回檔	0.4449	0.455	-0.0101	False	0.5077	top_12.5pct_reference	0.164	近 20 日幾乎沒什麼回檔，位置偏高 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數低於 threshold，規則上偏向先不進場	0.0031	0.0731	-0.0237	0.02	-0.4136	57.67		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.0011757186163182443	-0.023706520726483986	True	True	True	True	above_200dma_and_slope_60_positive	-0.0237	False	False	False	False	False	False	idle	idle	idle_idle	Both live and shadow stay idle.	-0.7899		shared	1	0.2	-0.0044	-0.4136	-0.4648	0.0018	0.0	False	False	False	True	False
